Filename,(Real)Time_Start,(Real)Time_End,Duration,NumSyllables,Intensity,HNR,AlphaRatio,Mean_f0,Sd_f0,Max_F0,speakingrate,articulationrate,npause,asd,Mean_f0_Interval_1,Mean_f0_Interval_2,Mean_f0_Interval_3,Mean_f0_Interval_4,Mean_f0_Interval_5,Mean_f0_Interval_6,Mean_f0_Interval_7,Mean_f0_Interval_8,Mean_f0_Interval_9,Mean_f0_Interval_10,Mean_f0_Interval_11,Mean_f0_Interval_12,Mean_f0_Interval_13,Mean_f0_Interval_14,Mean_f0_Interval_15
robotic_user13_trial_18_participant,0,2.34,2.34,,71.70064782307404,7.8488464150837824,11.608727012230764,181.7957683024907,37.22975076020176,246.16420805155863,2.14,3.36,0,0.298,--undefined--,--undefined--,--undefined--,212.88414572561283,210.35584906484502,216.35517879208737,199.10569686915707,196.49398053904358,195.12707567998714,192.3034228645169,192.3034228645169,190.35863337718638,181.9396278231405,181.9396278231405,181.9396278231405
robotic_user13_trial_19_participant,0,3.06,3.06,,70.46465666529485,8.491704133109444,12.886045119094637,176.5613876951671,41.17340753480755,330.3071909298806,3.92,4.57,0,0.219,--undefined--,--undefined--,238.15667630519056,214.43983424659677,202.07676995419126,200.54965025326047,195.52851994481406,191.86193777654515,190.8285783958969,189.27877321455293,188.26107454680297,186.77437136219555,182.21427357048293,177.7889743612933,177.07914646283126
robotic_user13_trial_20_participant,0,4.26,4.26,,72.33950215992269,7.74220380810288,12.488377503600983,178.89246845042655,30.786901521241553,257.73172247641526,3.76,4.69,0,0.213,--undefined--,207.14769027341765,210.692940470673,198.73427586661276,198.37015331319043,192.6371817359168,189.39256157707712,189.39256157707712,188.63349398784672,188.99347262869938,187.22602001038948,185.56385910992134,180.62253633616405,178.16428039684754,178.16428039684754
robotic_user15_practice_participant,0,2.7,2.7,,69.56630555698935,7.714518223679527,6.516363355153425,257.40204421457673,27.56296056738572,326.46257116947,2.59,3.96,1,0.252,--undefined--,--undefined--,--undefined--,--undefined--,265.90656181084745,273.673754541469,272.8988690282451,262.1135149407387,252.72393568340175,252.15921036707897,254.5520385648837,257.1221029715188,257.27904268042903,257.27904268042903,257.27904268042903
robotic_user15_trial_01_participant,0,3.84,3.84,,71.58503176942273,8.223910644200574,7.961373569352834,222.60888892727343,47.24499804568532,310.50180424474934,4.43,5.10,0,0.196,--undefined--,--undefined--,261.83520347728006,269.0202560015294,276.30706250135944,265.0215690769441,254.32033351229944,248.53373915771567,241.51151513106888,239.30161357158508,236.22919134903944,227.53085026385565,226.95830663318887,224.7100594995599,221.99805806277533
robotic_user15_trial_02_participant,0,3.78,3.78,,70.56626833099652,11.21212947049852,9.241127394188057,204.26667897328045,52.59964936181535,279.82424900023767,3.70,4.39,0,0.228,--undefined--,--undefined--,261.23743339408907,261.80855000732356,264.53711367850786,252.14849508548247,243.77295860053383,238.07562941504045,231.84241943674277,215.57008001465596,207.5076467290756,207.63230849086156,206.22303500387784,204.36724438998388,204.36724438998388
robotic_user15_trial_03_participant,0,2.16,2.16,,68.4451936625088,7.9052062018542255,7.5452289843101426,229.61724563334263,22.01808299035204,344.9889091807234,3.70,5.10,0,0.196,--undefined--,--undefined--,--undefined--,344.9889091807234,240.53192163592686,236.45843754507484,236.39389807475894,235.30732142788858,230.94262307244955,227.34902572659868,226.93400766943424,225.30562975402145,228.18592791632247,229.74233527423,229.74233527423
robotic_user15_trial_04_participant,0,4.2,4.2,,73.86835407305401,10.45900924779073,13.100124357836997,224.6762774013474,30.211493650309425,288.87352001062084,4.76,5.27,0,0.190,--undefined--,--undefined--,252.7200658410126,260.18316959382514,256.2421867560386,249.25890810882353,241.53933067097074,236.16835819608804,235.4304458695838,230.02379478717452,226.62591883851007,225.69966791603923,225.3323468747558,224.55801950501498,224.55801950501498
robotic_user15_trial_05_participant,0,2.16,2.16,,72.74795876664217,6.9552308270510235,5.314689769791853,228.70556929299073,17.69140008506411,264.3601766426635,3.24,3.24,0,0.309,--undefined--,--undefined--,--undefined--,--undefined--,245.26670095850125,247.43186863699458,242.04087494841482,242.863568495755,243.3893078610757,237.89700447198558,231.23827670747517,229.13559877843556,229.13559877843556,229.2567468651488,228.54425647903696
robotic_user15_trial_06_participant,0,3.6,3.6,,72.61789636408562,8.885352559507968,10.932981613794388,201.67233254976216,44.405363703562806,286.61262982687794,4.44,5.38,0,0.186,--undefined--,--undefined--,249.11306352563466,236.41868839441338,232.48890106312916,229.96656595052303,227.84346178102862,220.2625689809702,219.00972924723092,212.39750368759837,210.09974832121335,201.7627810686006,201.06806552830975,201.06806552830975,201.06806552830975
